dish_id,total_calories,total_mass,ingredient_names,image_path
dish_1562008517,401.729523,370.0,garlic arugula mayonnaise thyme olive oil parsley cucumbers salt shallots pepper quinoa jalapenos wheat berry pork brussels sprouts lemon juice cabbage carrot,./data/images/dish_1562008517/rgb.png
dish_1558026684,24.139999,71.0,cantaloupe,./data/images/dish_1558026684/rgb.png
dish_1562602803,121.742279,120.0,chia seeds greek yogurt milk,./data/images/dish_1562602803/rgb.png
dish_1559842374,345.333008,137.0,almonds mandarin oranges broccoli,./data/images/dish_1559842374/rgb.png
dish_1562872470,286.3815,282.0,chive jicama squash arugula couscous spinach raw rosemary parsley thyme olive oil carrot sour cream fish pepper salt corn chicken bok choy wheat berry nopales lemon juice basil zucchini garlic lime,./data/images/dish_1562872470/rgb.png
dish_1562875898,271.116394,342.0,bok choy corn jicama arugula nopales sour cream olive oil garlic chive carrot lime fish pepper parsley salt couscous,./data/images/dish_1562875898/rgb.png
dish_1559843052,53.5,130.0,strawberries mandarin oranges,./data/images/dish_1559843052/rgb.png
dish_1564432165,246.028381,160.0,lime mixed greens cherry tomatoes olive oil vinegar cucumbers pepperoni pizza onions pineapple pepper salt lettuce,./data/images/dish_1564432165/rgb.png
dish_1562617416,200.949997,168.0,broccoli pepperoni pizza caesar salad,./data/images/dish_1562617416/rgb.png
dish_1567110756,111.720001,42.0,pizza,./data/images/dish_1567110756/rgb.png
dish_1559846585,114.972008,201.0,pears,./data/images/dish_1559846585/rgb.png
dish_1558632080,72.148003,68.0,corn on the cob,./data/images/dish_1558632080/rgb.png
dish_1568405405,83.715767,74.0,tomatoes garlic olive oil mustard greens cucumbers mustard vinegar spinach raw salt,./data/images/dish_1568405405/rgb.png
dish_1560541680,95.052574,77.0,salt walnuts olive oil mustard chard arugula vinegar blueberries pepper,./data/images/dish_1560541680/rgb.png
dish_1562963648,252.588776,247.0,mixed greens caesar salad carrot cabbage pizza rice noodles garlic soy sauce olive oil green onions vinegar radishes,./data/images/dish_1562963648/rgb.png
dish_1565022027,178.176575,267.0,sweet potato egg whites olive oil,./data/images/dish_1565022027/rgb.png
dish_1562686492,160.0,100.0,chicken apple sausage,./data/images/dish_1562686492/rgb.png
dish_1563997418,608.703918,400.0,garlic shallots steak pepper spinach raw blueberries tatsoi lemon juice parsley mustard almonds jalapenos brown rice vinegar olive oil salt cilantro carrot,./data/images/dish_1563997418/rgb.png
dish_1562686664,119.129997,209.0,berries,./data/images/dish_1562686664/rgb.png
dish_1565724552,108.80024,298.0,zucchini broccoli olive oil chayote squash,./data/images/dish_1565724552/rgb.png
dish_1560453294,115.954453,138.0,kimchi pepper chicken wheat berry basil garlic thyme salt spinach raw squash parsley zucchini lemon juice rosemary olive oil,./data/images/dish_1560453294/rgb.png
dish_1566500963,5.75,25.0,spinach raw,./data/images/dish_1566500963/rgb.png
dish_1562783605,75.599998,270.0,mixed greens,./data/images/dish_1562783605/rgb.png
dish_1562011727,372.352112,182.0,wheat berry pork jalapenos lemon juice pepper cabbage carrot garlic salt parsley mayonnaise olive oil,./data/images/dish_1562011727/rgb.png
dish_1566847043,434.877106,483.0,carrot garlic salt lemon juice parsley cabbage squash jalapenos pork wheat berry olive oil mayonnaise pepper,./data/images/dish_1566847043/rgb.png
dish_1565884738,228.659988,463.0,watermelon egg whites,./data/images/dish_1565884738/rgb.png
dish_1565726915,196.879501,251.0,olive oil arugula vinegar roasted potatoes squash celery root onions broccoli mustard salt cranberries,./data/images/dish_1565726915/rgb.png
dish_1563824406,474.136047,387.0,cherry tomatoes carrot bell peppers olives grilled chicken onions,./data/images/dish_1563824406/rgb.png
dish_1561737223,503.782013,334.0,sausage broccoli egg whites,./data/images/dish_1561737223/rgb.png
dish_1566502271,296.816895,359.0,chard parsley chive olive oil carrot caesar salad garlic salt chicken lemon juice basil brown rice rosemary,./data/images/dish_1566502271/rgb.png
dish_1564605328,541.238098,349.0,lettuce bell peppers cherry tomatoes onions cucumbers feta cheese vinaigrette olives cheese pizza,./data/images/dish_1564605328/rgb.png
dish_1559332822,540.587341,408.0,cherry tomatoes arugula vinegar cucumbers zucchini thyme olive oil pepper salt lettuce salmon lime brown rice chayote squash onions mixed greens,./data/images/dish_1559332822/rgb.png
dish_1563908957,73.872749,159.0,caesar salad olive oil green beans,./data/images/dish_1563908957/rgb.png
dish_1567542986,605.856323,498.0,broccoli cheese pizza salt carrot olive oil onions pineapple beef pepper cilantro soy sauce lemon juice kale orange juice vinegar caesar salad chicken thighs chili white rice green onions garlic,./data/images/dish_1567542986/rgb.png
dish_1568401090,1158.98999,614.0,broccoli mixed greens avocado olive oil chicken,./data/images/dish_1568401090/rgb.png
dish_1567106646,61.040001,201.0,cherry tomatoes bell peppers onions,./data/images/dish_1567106646/rgb.png
dish_1563302391,401.215424,311.0,thyme lemon juice parsley shallots garlic salt roasted potatoes chicken spinach raw mushroom wheat berry olive oil,./data/images/dish_1563302391/rgb.png
dish_1560369273,308.951691,221.0,vinegar brown rice olive oil onions basil salt garlic fish cherry tomatoes pepper pork country rice lemon juice parsley broccoli green onions shallots,./data/images/dish_1560369273/rgb.png
dish_1566934085,82.590729,259.0,olive oil cauliflower bok choy,./data/images/dish_1566934085/rgb.png
dish_1558115169,151.479996,28.0,bacon,./data/images/dish_1558115169/rgb.png
dish_1560442374,90.637001,233.0,grapefruit juice,./data/images/dish_1560442374/rgb.png
dish_1560527225,937.789368,503.0,garlic tomatoes mustard greens potatoes olive oil cucumbers vinegar spinach raw mustard bacon sausage scrambled eggs berries salt,./data/images/dish_1560527225/rgb.png
dish_1558628711,129.064499,129.0,yam sweet potato,./data/images/dish_1558628711/rgb.png
dish_1567106668,80.309998,248.0,onions cherry tomatoes carrot bell peppers,./data/images/dish_1567106668/rgb.png
dish_1560357297,942.454041,492.0,sausage scrambled eggs,./data/images/dish_1560357297/rgb.png
dish_1560444756,150.779999,418.0,honeydew melons pineapple watermelon,./data/images/dish_1560444756/rgb.png
dish_1558110245,29.07,51.0,berries,./data/images/dish_1558110245/rgb.png
dish_1563913588,180.811996,68.0,cheese pizza,./data/images/dish_1563913588/rgb.png
dish_1565728591,388.406616,322.0,parsley thyme olive oil onions wheat berry squash spinach raw vinegar beef garlic shallots chicken bok choy salt cheese pizza lemon juice roasted potatoes broccoli millet spinach cooked,./data/images/dish_1565728591/rgb.png
dish_1556575700,0.0,86.0,plate only,./data/images/dish_1556575700/rgb.png
dish_1562787745,85.357742,58.0,garlic bulgur salt shallots cranberries mustard greens olive oil lemon juice arugula parsley apple,./data/images/dish_1562787745/rgb.png
dish_1563900120,46.896584,49.0,sweet potato olive oil,./data/images/dish_1563900120/rgb.png
dish_1560874548,41.040001,72.0,berries,./data/images/dish_1560874548/rgb.png
dish_1558721959,11.160001,62.0,cherry tomatoes,./data/images/dish_1558721959/rgb.png
dish_1561491154,166.137466,158.0,cherry tomatoes chive garlic olive oil parsley spinach raw chard vinegar fish shallots mustard lemon juice blueberries wheat berry radishes salt,./data/images/dish_1561491154/rgb.png
dish_1563477736,277.047302,234.0,shallots salmon vinegar spinach raw parsley lemon juice chili garlic cilantro salt jalapenos pepper ginger brown rice apple olive oil brussels sprouts onions lime millet mixed greens,./data/images/dish_1563477736/rgb.png
dish_1558639195,238.25,346.0,grapes carrot corn on the cob apple,./data/images/dish_1558639195/rgb.png
dish_1560454970,9.900001,55.0,cherry tomatoes,./data/images/dish_1560454970/rgb.png
dish_1556575083,27.52,64.0,brussels sprouts,./data/images/dish_1556575083/rgb.png
dish_1563218201,352.872009,156.0,grilled chicken,./data/images/dish_1563218201/rgb.png
dish_1558722748,51.988998,49.0,corn on the cob,./data/images/dish_1558722748/rgb.png
dish_1567628193,492.683044,439.0,quinoa apple arugula chard onions kale garlic cranberries shallots country rice green onions bulgur fish parsley lemon juice mustard greens olive oil salt,./data/images/dish_1567628193/rgb.png
dish_1566328988,747.747803,398.0,bok choy shallots beef vinegar jalapenos bell peppers spinach raw pepper onions olive oil tomatoes garlic fried rice chicken cheese pizza salt spinach cooked millet,./data/images/dish_1566328988/rgb.png
dish_1560441339,280.679993,154.0,bacon quinoa potatoes bok choy scrambled eggs,./data/images/dish_1560441339/rgb.png
dish_1563898688,32.549999,93.0,broccoli,./data/images/dish_1563898688/rgb.png
dish_1565021965,92.039993,177.0,egg whites,./data/images/dish_1565021965/rgb.png
dish_1561753021,918.175781,573.0,garlic cheese pepper arugula brown rice caesar salad chicken thighs onions olive oil salt cilantro salmon thyme tortilla tomatoes chili,./data/images/dish_1561753021/rgb.png
dish_1565640576,307.28656,267.0,olive oil lemon juice onions salt cilantro white rice cherry tomatoes jalapenos arugula mangos pork mustard greens cucumbers tomatoes parsley lime garlic rosemary asparagus zucchini,./data/images/dish_1565640576/rgb.png
dish_1560543605,485.570892,501.0,pepper tomatillo salt olives chicken brown rice jalapenos arugula olive oil onions vinegar garlic broccoli green onions tomatoes white rice green beans spinach raw ginger lemon juice soy sauce caesar salad quinoa cilantro fish,./data/images/dish_1560543605/rgb.png
dish_1560961385,249.519989,293.0,sweet potato scrambled eggs strawberries broccoli,./data/images/dish_1560961385/rgb.png
dish_1564590115,115.805847,121.0,sweet potato olive oil,./data/images/dish_1564590115/rgb.png
dish_1561577731,274.257721,334.0,shallots mushroom salt onions olive oil cauliflower vinegar beef spinach cooked bok choy millet,./data/images/dish_1561577731/rgb.png
dish_1568044634,413.19339,789.0,salsa sweet potato olive oil egg whites watermelon,./data/images/dish_1568044634/rgb.png
dish_1561663914,257.398834,205.0,chicken chive garlic vinegar corn on the cob soy sauce pork pepper olive oil white rice carrot apple bok choy chard brown rice green beans basil rosemary salt lemon juice parsley onions sugar mixed greens millet,./data/images/dish_1561663914/rgb.png
dish_1564082323,748.861206,518.0,garlic white rice caesar salad brown rice chard pork basil parsley rosemary soy sauce carrot chicken pepper olive oil lemon juice bok choy salt chive sugar,./data/images/dish_1564082323/rgb.png
dish_1562613898,120.636047,162.0,shallots salt bulgur lemon juice mustard greens olive oil garlic cranberries broccoli arugula parsley apple,./data/images/dish_1562613898/rgb.png
dish_1563566626,62.099998,54.0,olives,./data/images/dish_1563566626/rgb.png
dish_1567023161,141.699997,134.0,chicken kimchi olives,./data/images/dish_1567023161/rgb.png
dish_1558722370,19.75,79.0,cauliflower,./data/images/dish_1558722370/rgb.png
dish_1561060613,323.673248,304.0,bok choy salmon pineapple jalapenos olive oil chili cilantro salt cheese pizza ginger tofu spinach raw brown rice lemon juice onions lime brussels sprouts shallots garlic,./data/images/dish_1561060613/rgb.png
dish_1561575445,35.458431,123.0,salt eggplant cauliflower olive oil,./data/images/dish_1561575445/rgb.png
dish_1559060055,26.730001,81.0,strawberries,./data/images/dish_1559060055/rgb.png
dish_1558381840,113.849998,69.0,chicken,./data/images/dish_1558381840/rgb.png
dish_1562873416,52.360001,119.0,caesar salad,./data/images/dish_1562873416/rgb.png
dish_1558381708,16.43,53.0,green beans,./data/images/dish_1558381708/rgb.png
dish_1563553780,557.728821,167.0,granola mixed greens blackberries raspberries vinaigrette bacon almonds,./data/images/dish_1563553780/rgb.png
dish_1561661806,183.475952,89.0,garlic salt sugar white rice soy sauce pork pepper bok choy,./data/images/dish_1561661806/rgb.png
dish_1563222800,302.318085,146.0,chicken breast cherry tomatoes pork spinach raw pepperoni pizza onions zucchini olive oil parsley white rice wheat berry parmesan cheese arugula rosemary thyme garlic salt,./data/images/dish_1563222800/rgb.png
dish_1568060461,376.762451,304.0,white rice arugula parsley zucchini olive oil cherry tomatoes lime salt mangos pork jalapenos rosemary cucumbers lemon juice onions mustard greens cilantro garlic tomatoes,./data/images/dish_1568060461/rgb.png
dish_1560961202,171.069992,153.0,scrambled eggs broccoli,./data/images/dish_1560961202/rgb.png
dish_1561737293,801.822021,636.0,broccoli cantaloupe sausage pineapple egg whites hash browns,./data/images/dish_1561737293/rgb.png
dish_1566590946,405.611877,228.0,thyme olive oil salt brown rice arugula pepper salmon,./data/images/dish_1566590946/rgb.png
dish_1565021220,543.713135,361.0,turnips egg whites sweet potato salt olive oil waffles tofu pepper sausage,./data/images/dish_1565021220/rgb.png
dish_1562701956,6.84,38.0,cherry tomatoes,./data/images/dish_1562701956/rgb.png
dish_1563475874,93.029999,251.0,pineapple honeydew melons cauliflower,./data/images/dish_1563475874/rgb.png
dish_1563551360,322.640015,218.0,scrambled eggs,./data/images/dish_1563551360/rgb.png
dish_1563563289,331.901978,218.0,olives grilled chicken cherry tomatoes,./data/images/dish_1563563289/rgb.png
dish_1562009182,306.229919,274.0,pepper mustard pecans brussels sprouts parsley chard wheat berry blueberries garlic vinegar carrot olive oil cabbage lemon juice arugula mayonnaise tofu pork jalapenos salt,./data/images/dish_1562009182/rgb.png
dish_1562007763,290.70047,298.0,salt arugula quinoa parsley caesar salad garlic shallots lemon juice thyme olive oil,./data/images/dish_1562007763/rgb.png
dish_1559845046,313.625977,207.0,potatoes mandarin oranges broccoli almonds,./data/images/dish_1559845046/rgb.png
dish_1563219056,416.869659,258.0,white rice olives pepperoni pizza arugula cherry tomatoes pork rosemary parsley onions zucchini olive oil salt celery garlic,./data/images/dish_1563219056/rgb.png
dish_1559846334,126.172005,233.0,pears broccoli,./data/images/dish_1559846334/rgb.png
dish_1565033220,908.60498,578.0,mixed greens olives broccoli chicken vinaigrette,./data/images/dish_1565033220/rgb.png
dish_1562010394,188.610443,116.0,pepper garlic cucumbers lemon juice parsley onions vinegar wheat berry cherry tomatoes salt lime mixed greens carrot olive oil cabbage mayonnaise jalapenos pork lettuce,./data/images/dish_1562010394/rgb.png
dish_1563395341,143.585999,54.0,cheese pizza,./data/images/dish_1563395341/rgb.png
dish_1558114609,540.89801,160.0,grapes sausage almonds bacon,./data/images/dish_1558114609/rgb.png
dish_1566415558,169.100739,234.0,olive oil parsley lemon juice salt garlic shallots chive cherry tomatoes fish chard green beans wheat berry,./data/images/dish_1566415558/rgb.png
dish_1558629578,22.5,90.0,cauliflower,./data/images/dish_1558629578/rgb.png
dish_1559593722,140.562927,106.0,kale vinegar blueberries chard salt pepper quinoa pumpkin seeds walnuts olive oil arugula mustard,./data/images/dish_1559593722/rgb.png
dish_1561480439,155.161987,189.0,turkey bacon pineapple berries,./data/images/dish_1561480439/rgb.png
dish_1562702355,68.882935,99.0,bell peppers lettuce onions cucumbers vinaigrette cherry tomatoes feta cheese olives,./data/images/dish_1562702355/rgb.png
